"","公司代號","Profit_this_year_3","Profit_last_year_4","Profit_last_year_3","股東配發s盈餘分配之現金股利元股","Profit_this_year_4_P","DivideRatio","DividendPredict","收盤價","InterestRatePercent"
"758","6214",4.07,4.27,3.91,3.8,4.44473145780051,0.889929742388759,3.95549872122762,"75.20",0.0525997170376013
"759","6215",0.35,0.59,0.33,0.5,0.625757575757576,0.847457627118644,0.53030303030303,"15.60",0.033993783993784
"760","6216",1.42,2.28,1.74,1.98399014,1.86068965517241,0.870171114035088,1.61911839011494,"28.00",0.0578256567898194
"761","6224",3.2,4.38,3.63,3.75,3.86115702479339,0.856164383561644,3.30578512396694,"68.80",0.0480492023832404
"762","6225",-0.04,-0.17,-0.14,0,-0.0485714285714286,0,0,"1.70",0
"763","6226",0.21,0.07,0.26,0.039,0.0565384615384615,0.557142857142857,0.0315,"8.22",0.00383211678832117
"764","6230",6.81,6.9,4.6,4.7,10.215,0.681159420289855,6.95804347826087,"281.50",0.0247177388215306
"765","6235",-2.99,1.01,0.65,0.5,-4.646,0.495049504950495,-2.3,"13.30",-0.172932330827068
"766","6239",4.84,8.02,6.27,4.8,6.19087719298246,0.598503740648379,3.70526315789474,"98.80",0.0375026635414447
"767","6243",-0.47,-0.8,-0.56,0,-0.671428571428571,0,0,"10.70",0
"768","6251",0.34,-0.86,-0.98,0,0.298367346938776,0,0,"16.95",0
"769","6257",2.14,3.01,2.42,1.03,2.66173553719008,0.3421926910299,0.910826446280992,"36.80",0.02475071864894
"770","6269",4.79,8.55,4.5,2.5,9.101,0.292397660818713,2.66111111111111,"123.00",0.0216350496838302
"771","6271",3,6.13,4.35,5.59715707,4.22758620689655,0.913076194127243,3.86010832413793,"154.50",0.0249845198973329
"772","6277",3.75,13.19,6.63,8,7.460407239819,0.606520090978014,4.52488687782805,"86.90",0.0520700446240282
"773","6278",4.82,2.68,1.22,1.3,10.5881967213115,0.485074626865672,5.13606557377049,"121.00",0.0424468229237231
"774","6281",3.76,4.09,3.91,3.7,3.93309462915601,0.904645476772616,3.55805626598465,"68.50",0.0519424272406519
"775","6282",2.85,1.95,1.84,1,3.02038043478261,0.512820512820513,1.54891304347826,"24.25",0.0638727028238458
"776","6283",0.15,0.19,0.11,0,0.259090909090909,0,0,"30.10",0
"777","6285",3.06,5.21,3.72,3.5,4.28564516129032,0.671785028790787,2.87903225806452,"75.70",0.0380321302254229
"778","6288",0.94,0.91,0.74,0.55,1.15594594594595,0.604395604395604,0.698648648648649,"26.15",0.0267169655314971
"779","6289",-0.32,0.26,0.44,0,-0.189090909090909,0,0,"0.86",0
"780","6405",0.01,0.09,0.08,0.1,0.01125,1.11111111111111,0.0125,"14.90",0.000838926174496644
"781","6409",19.58,23.18,17.26,20,26.2957358053302,0.862812769628991,22.6882966396292,"708.00",0.0320456167226401
"782","6412",3.49,2.72,1.99,2,4.77025125628141,0.735294117647059,3.50753768844221,"62.70",0.055941589927308
"783","6414",8.73,14.45,10.38,7,12.1530346820809,0.484429065743945,5.88728323699422,"251.00",0.0234553117011722
"784","6415",18.29,20.78,16.47,6.5,23.0762720097146,0.312800769971126,7.21827565270188,"981.00",0.00735807915667878
"785","6416",3.14,5.42,3.93,3.5,4.3304834605598,0.645756457564576,2.79643765903308,"95.90",0.0291599338793856
"786","6431",-0.19,-0.41,-0.14,0,-0.556428571428571,0,0,"28.75",0
"787","6442",0.55,2.34,1.53,1.5,0.841176470588235,0.641025641025641,0.53921568627451,"37.90",0.0142273268146309
"788","6443",-0.26,-2.54,-1.71,0,-0.386198830409357,0,0,"7.71",0
"789","6449",1.12,2.24,2.37,1,1.05856540084388,0.446428571428571,0.472573839662447,"39.30",0.0120247796351768
"790","6451",4.29,2.83,0.84,2.27,14.4532142857143,0.802120141342756,11.5932142857143,"156.50",0.0740780465540849
"791","6452",8.92,14.29,9.04,3.2,14.1003097345133,0.223932820153954,3.15752212389381,"234.50",0.0134649131082892
"792","6456",6.49,11.77,6.91,4,11.0546020260492,0.339847068819031,3.75687409551375,"112.50",0.0333944364045667
"793","6464",3.97,5.21,3.83,2,5.40044386422977,0.383877159309021,2.07310704960836,"114.00",0.018185149557968
"794","6477",1.69,2.42,1.73,0.8,2.36404624277457,0.330578512396694,0.78150289017341,"23.65",0.033044519669066
"795","6491",4.97,9.02,NA,1.5,NA,0.16629711751663,NA,"176.50",NA
"796","6504",5.07,8.16,6.2,5,6.67277419354839,0.612745098039216,4.08870967741935,"138.00",0.0296283309957924
"797","6505",3.12,6.31,6.74,4.8,2.92094955489614,0.760697305863708,2.22195845697329,"101.00",0.0219995886829039
"798","6525",3.96,6.6,5.23,4,4.99732313575526,0.606060606060606,3.02868068833652,"66.70",0.0454075065717619
"799","6531",-5.69,1.55,2.63,0.5,-3.35342205323194,0.32258064516129,-1.08174904942966,"85.80",-0.0126077977789004
"800","6533",0.13,0.97,0.04,0.69708658,3.1525,0.718645958762887,2.265531385,"129.00",0.0175622587984496
"801","6541",-7.13,-8.32,-6.49,0,-9.14046224961479,0,0,"43.55",0
"802","6552",4.55,2.2,1.03,2,9.71844660194175,0.909090909090909,8.83495145631068,"80.50",0.109750949767835
"803","6558",1.72,2.17,1.52,1.20431584,2.45552631578947,0.554984258064516,1.36277845052632,"71.90",0.0189538032062074
"804","6573",-1,0.55,0.11,0.25,-5,0.454545454545455,-2.27272727272727,"24.90",-0.0912741876597298
"805","6579",3.45,6.86,6.18,4.1,3.82961165048544,0.597667638483965,2.28883495145631,"72.70",0.0314832868150799
"806","6581",3.27,7.11,4.68,4.98,4.96788461538462,0.70042194092827,3.47961538461538,"83.60",0.0416221935958778
"807","6582",3.96,4.08,3.25,3.6,4.97132307692308,0.882352941176471,4.38646153846154,"57.80",0.0758903380356667
"808","6591",2.47,3.12,2.7,1.4975892,2.85422222222222,0.479996538461538,1.37001678666667,"59.20",0.0231421754504505
"809","6592",4.55,4.7,NA,3.3,NA,0.702127659574468,NA,"87.10",NA
"810","6605",3.53,5.66,4.25,2.3,4.70112941176471,0.406360424028268,1.91035294117647,"58.70",0.0325443431205532
"811","6625",-1.4,2.43,1.57,1.5,-2.16687898089172,0.617283950617284,-1.3375796178344,"47.35",-0.0282487775677803
"812","6641",5.03,6.86,5.6,3.8,6.16175,0.553935860058309,3.41321428571429,"69.30",0.0492527313955885
"813","6655",1.37,3.5,2.32,0.5,2.06681034482759,0.142857142857143,0.295258620689655,"41.75",0.00707206277100971
"814","6666",7.63,11.09,7.77,7,10.8901801801802,0.631199278629396,6.87387387387387,"175.50",0.0391673725007058
"815","6668",1.46,2.3,2.53,1,1.32727272727273,0.434782608695652,0.577075098814229,"91.80",0.00628622111998071
"816","6669",25.18,38,29.62,16,32.303848750844,0.421052631578947,13.6016205266712,"625.00",0.0217625928426739
"817","6670",11.03,16.85,12.13,11,15.3219703215169,0.652818991097923,10.002473206925,"183.50",0.0545093907734331
"818","6671",1.95,3.28,2.52,3,2.53809523809524,0.914634146341463,2.32142857142857,"37.05",0.06265664160401
"819","6672",5.32,6.75,5.83,3.66,6.15951972555746,0.542222222222222,3.33982847341338,"93.80",0.035605847264535
"820","6674",0.28,3.02,2.61,1.8,0.323984674329502,0.596026490066225,0.193103448275862,"29.00",0.00665873959571938
"821","6698",3.07,2.25,NA,1,NA,0.444444444444444,NA,"89.50",NA
"822","6706",4.79,5.31,NA,4,NA,0.753295668549906,NA,"134.00",NA
"823","6715",2.31,5.01,NA,0.5,NA,0.0998003992015968,NA,"91.00",NA
"824","8011",-0.67,0.01,0.1,0,-0.067,0,0,"17.60",0
"825","8016",7.73,7.03,5.29,5,10.2725708884688,0.711237553342816,7.3062381852552,"167.00",0.0437499292530251
"826","8021",1.11,1.69,1.19,1.2,1.57638655462185,0.710059171597633,1.11932773109244,"22.80",0.049093321539142
"827","8028",2.07,1.87,1.3,1.6,2.97761538461538,0.855614973262032,2.54769230769231,"72.50",0.0351405835543767
"828","8033",-0.18,-0.45,-0.02,0,-4.05,0,0,"9.98",0
"829","8039",2.25,3.22,2.36,2,3.06991525423729,0.62111801242236,1.90677966101695,"51.40",0.0370968805645321
"830","8046",0.04,-0.9,-1.31,0,0.0274809160305344,0,0,"46.65",0
"831","8070",14.19,13.47,9.6,12,19.91034375,0.89086859688196,17.7375,"176.50",0.100495750708215
"832","8072",-0.91,-0.25,-0.14,0.5,-1.625,-2,3.25,"20.25",0.160493827160494
"833","8081",6.55,5.53,4.12,5,8.79162621359223,0.904159132007233,7.94902912621359,"127.50",0.0623453264801066
"834","8101",-0.3,-3.41,-3.6,0,-0.284166666666667,0,0,"6.65",0
"835","8103",1.9,2.51,1.97,1,2.42081218274112,0.398406374501992,0.964467005076142,"26.95",0.0357872729156268
"836","8104",1.14,5.66,4.72,3,1.36703389830508,0.530035335689046,0.724576271186441,"55.40",0.0130789940647372
"837","8105",1.63,-0.3,0.38,0,-1.28684210526316,0,0,"14.00",0
"838","8110",0.01,0.78,0.56,0.3,0.0139285714285714,0.384615384615385,0.00535714285714286,"11.35",0.000471994965387036
"839","8112",2.5,3.85,3.06,3,3.14542483660131,0.779220779220779,2.45098039215686,"30.55",0.0802284907416322
"840","8114",4.96,8.52,7.42,6.2,5.69530997304582,0.727699530516432,4.144474393531,"105.50",0.0392841174742275
"841","8131",2.16,3.21,2.69,2.5,2.57754646840149,0.778816199376947,2.00743494423792,"37.10",0.0541087586047956
"842","8150",2.83,1.37,0.71,1.2,5.46070422535211,0.875912408759124,4.7830985915493,"34.20",0.13985668396343
"843","8163",2.39,5.43,4.21,3.5,3.0825890736342,0.644567219152855,1.98693586698337,"44.30",0.0448518254398053
"844","8201",-0.67,-0.47,-0.59,0,-0.533728813559322,0,0,"11.05",0
"845","8210",5.16,5.37,3.09,4,8.9673786407767,0.74487895716946,6.67961165048544,"89.00",0.0750518162975892
"846","8213",3.42,4.38,2.86,2.2,5.23762237762238,0.502283105022831,2.63076923076923,"36.35",0.0723732938313406
"847","8215",0.7,1.02,0.74,0.6,0.964864864864865,0.588235294117647,0.567567567567568,"18.70",0.0303512068217951
"848","8222",0.66,0.7,0.5,0.5,0.924,0.714285714285714,0.66,"18.35",0.0359673024523161
"849","8249",1.57,1.62,1.21,1.3,2.10198347107438,0.802469135802469,1.68677685950413,"23.60",0.0714735957417005
"850","8261",0.57,2.04,1.58,1,0.735949367088607,0.490196078431373,0.360759493670886,"29.30",0.012312610705491
"851","8271",2.74,3.56,2.91,2.5,3.35202749140893,0.702247191011236,2.35395189003436,"42.90",0.0548706734273745
"852","8341",6.52,7.38,4.98,6.5,9.66216867469879,0.880758807588076,8.51004016064257,"240.00",0.035458500669344
"853","8367",1.14,1.96,1.12,1,1.995,0.510204081632653,1.01785714285714,"28.20",0.0360942249240122
"854","8374",-0.36,1.28,1.38,0.5,-0.333913043478261,0.390625,-0.130434782608696,"22.40",-0.00582298136645963
"855","8404",0.9,1.09,0.53,0.2,1.85094339622642,0.18348623853211,0.339622641509434,"44.75",0.00758933277116054
"856","8411",-0.76,-0.79,-0.71,0,-0.845633802816901,0,0,"16.00",0
"857","8422",7.76,12.13,9.51,10,9.89787592008412,0.824402308326463,8.15983175604627,"156.00",0.0523066138208094
"858","8427",-0.38,-0.48,-2.45,0,-0.0744489795918367,0,0,"48.50",0
"859","8429",0.43,2.24,1.56,0.13,0.617435897435897,0.0580357142857143,0.0358333333333333,"11.80",0.00303672316384181
"860","8442",2.9,1.83,0.17,1.5,31.2176470588235,0.819672131147541,25.5882352941176,"55.20",0.463554987212276
"861","8443",-0.68,0.23,0.06,0.28,-2.60666666666667,1.21739130434783,-3.17333333333333,"11.05",-0.287179487179487
"862","8454",6.96,10.35,7.43,6.9216,9.69528936742934,0.668753623188406,6.4837598923284,"290.00",0.0223577927321669
"863","8462",5.32,7.69,4.84,4.34866204,8.45264462809917,0.565495713914174,4.77993430842975,"197.50",0.0242021990300241
"864","8463",0.35,0.77,0.42,0.7,0.641666666666667,0.909090909090909,0.583333333333333,"42.65",0.0136772176631497
"865","8464",11.4,12.39,9.05,10,15.6072928176796,0.807102502017756,12.5966850828729,"276.50",0.0455576314027954
"866","8466",4.65,4.7,2.45,3,8.92040816326531,0.638297872340425,5.69387755102041,"70.00",0.0813411078717201
"867","8467",2.42,2.61,2.09,0.8,3.02210526315789,0.306513409961686,0.926315789473684,"66.00",0.0140350877192982
"868","8473",1.62,2.78,2.17,2.55563291,2.07539170506912,0.919292413669065,1.90789184986175,"49.25",0.0387389208093757
"869","8478",-1.41,3.85,-0.29,2,18.7189655172414,0.519480519480519,9.72413793103448,"44.05",0.220752279932678
"870","8480",6,7.61,5.56,5.3,8.21223021582734,0.696452036793692,5.71942446043166,"135.50",0.0422097746157318
"871","8481",2.45,3.35,2.31,2.85,3.5530303030303,0.850746268656716,3.02272727272727,"59.00",0.0512326656394453
"872","8482",5.99,9.7,7.09,8,8.1950634696756,0.824742268041237,6.75881523272214,"139.00",0.0486245700195838
"873","8488",0.49,-2.98,-3.15,0,0.463555555555556,0,0,"16.65",0
"874","8497",2.59,5.16,2.8,3.5,4.773,0.678294573643411,3.2375,"53.60",0.0604011194029851
"875","8499",6.4,7.94,4.87,5,10.4344969199179,0.629722921914358,6.57084188911704,"106.50",0.0616980459072023
"876","8926",1.56,1.14,1.41,1.5,1.26127659574468,1.31578947368421,1.65957446808511,"29.90",0.0555041628122109
"877","8940",-1.18,-0.51,-1.13,0,-0.532566371681416,0,0,"11.75",0
"878","8996",1.75,2.57,2.33,1.65,1.93025751072961,0.642023346303502,1.23927038626609,"58.00",0.0213667307976913
"879","9802",5.65,5.1,3.77,3.68,7.64323607427056,0.72156862745098,5.51511936339523,"133.50",0.0413117555310504
"880","9902",0.31,0.12,0.01,0.3,3.72,2.5,9.3,"10.50",0.885714285714286
"881","9904",3.85,3.63,2.88,1.5,4.85260416666667,0.413223140495868,2.00520833333333,"39.70",0.0505090260285474
"882","9905",1.27,1.47,1.21,1,1.54289256198347,0.680272108843537,1.0495867768595,"24.50",0.0428402766065104
"883","9906",-0.77,-0.36,-0.18,0,-1.54,0,0,"21.35",0
"884","9907",0.34,0.94,0.8,0.47,0.3995,0.5,0.19975,"11.70",0.0170726495726496
"885","9908",1.42,1.32,1.17,1.1,1.60205128205128,0.833333333333333,1.33504273504274,"31.60",0.0422481878178081
"886","9910",6.71,7.88,5.62,6.7,9.40832740213523,0.850253807106599,7.99946619217082,"196.00",0.0408136030212797
"887","9911",2.43,3.65,2.38,2.65,3.72668067226891,0.726027397260274,2.70567226890756,"47.50",0.0569615214506856
"888","9912",-0.73,0.23,0.17,0,-0.987647058823529,0,0,"8.44",0
"889","9914",6.39,5.72,4.07,3.5,8.98054054054054,0.611888111888112,5.49508599508599,"175.00",0.0314004914004914
"890","9917",3.64,4.64,3.42,4,4.93847953216374,0.862068965517241,4.25730994152047,"88.30",0.0482141556231084
"891","9918",1.16,1.27,1.02,1.15,1.4443137254902,0.905511811023622,1.3078431372549,"34.30",0.0381295375292974
"892","9919",-0.1,-0.08,-0.03,0,-0.266666666666667,0,0,"11.00",0
"893","9921",7.32,7.64,5.48,4.6,10.2052554744526,0.602094240837696,6.14452554744525,"206.50",0.0297555716583305
"894","9924",3.62,3.68,2.66,2.4,5.00812030075188,0.652173913043478,3.26616541353383,"44.05",0.0741467744275558
"895","9925",1.63,2.18,1.8,1.98,1.97411111111111,0.908256880733945,1.793,"37.50",0.0478133333333333
"896","9926",1.73,1.82,1.45,1.5,2.17144827586207,0.824175824175824,1.78965517241379,"--",NA
"897","9927",1.98,1.75,1.47,1.38,2.35714285714286,0.788571428571428,1.85877551020408,"32.60",0.0570176536872418
"898","9928",-0.7,-1.27,-1.22,0,-0.728688524590164,0,0,"4.92",0
"899","9929",-0.8,0.32,0.07,0,-3.65714285714286,0,0,"--",NA
"900","9930",2.58,3.36,2.36,2,3.67322033898305,0.595238095238095,2.1864406779661,"50.20",0.0435545951786076
"901","9931",1.58,2.07,1.78,1.3,1.83741573033708,0.628019323671498,1.15393258426966,"35.50",0.0325051432188637
"902","9933",0.69,2.4,1.71,2.255,0.968421052631579,0.939583333333333,0.909912280701754,"37.70",0.024135604262646
"903","9934",1.29,1.69,1.08,1.3,2.01861111111111,0.769230769230769,1.55277777777778,"18.00",0.0862654320987654
"904","9935",1.34,1.43,1.16,0,1.65189655172414,0,0,"40.85",0
"905","9937",1.88,2.38,1.87,2,2.39272727272727,0.840336134453782,2.01069518716577,"45.40",0.0442884402459422
"906","9938",3.85,4.57,3.25,2.6,5.41369230769231,0.568927789934354,3.08,"84.80",0.0363207547169811
"907","9939",4.16,3.73,3.74,2.3,4.14887700534759,0.616621983914209,2.55828877005348,"63.00",0.0406077582548171
"908","9940",1.36,2.04,0.92,1.3,3.01565217391304,0.637254901960784,1.92173913043478,"31.75",0.0605272167066073
"909","9941",6.93,9.27,6.73,5.5,9.54548291233284,0.593311758360302,5.66344725111441,"114.50",0.0494624214071128
"910","9942",3.86,5.28,4.03,4.2,5.05727047146402,0.795454545454545,4.02282878411911,"69.80",0.0576336502022795
"911","9943",4.44,6.06,4.64,5.4,5.79879310344828,0.891089108910891,5.16724137931035,"71.30",0.0724718286018281
"912","9944",0.02,0.01,0.16,0,0.00125,0,0,"17.30",0
"913","9945",10.66,7.22,6.24,0,12.3341666666667,0,0,"45.10",0
"914","9946",4.24,1.23,0.5,0,10.4304,0,0,"27.15",0
"915","9955",0.34,-2.62,-2.44,0,0.365081967213115,0,0,"19.90",0
"916","9958",2.91,0.17,0.19,0.29993241,2.60368421052632,1.76430829411765,4.59370164789474,"71.40",0.0643375580937638
"917","2880",1.07,1.27,1.02,0.545,1.33225490196078,0.429133858267717,0.57171568627451,"22.05",0.0259281490373927
"918","2881",4.99,4.52,4.77,2,4.72846960167715,0.442477876106195,2.09224318658281,"46.75",0.044753864953643
"919","2882",3.86,3.95,4.18,1.2,3.64760765550239,0.30379746835443,1.10813397129187,"42.80",0.0258909806376604
"920","2883",0.73,0.54,0.59,0.245,0.668135593220339,0.453703703703704,0.303135593220339,"9.76",0.0310589747151987
"921","2884",1.36,1.58,1.23,0.71,1.7469918699187,0.449367088607595,0.785040650406504,"28.00",0.0280371660859466
"922","2885",1.47,1.59,1.42,0.9,1.64598591549296,0.566037735849057,0.93169014084507,"20.25",0.0460093896713615
"923","2886",1.67,2.07,1.69,1.7,2.04550295857988,0.821256038647343,1.67988165680473,"30.80",0.0545416122339199
"924","2887",0.99,1.09,0.97,0.50838555,1.11247422680412,0.46640876146789,0.51886772628866,"14.55",0.0356610121160591
"925","2888",1.55,0.89,1.76,0,0.783806818181818,0,0,"10.35",0
"926","2889",0.75,0.72,0.55,0.45,0.981818181818182,0.625,0.613636363636364,"11.50",0.0533596837944664
"927","2890",0.84,0.84,0.7,0.636,1.008,0.757142857142857,0.7632,"13.05",0.0584827586206897
"928","2891",1.92,1.85,1.6,1,2.22,0.54054054054054,1.2,"22.45",0.0534521158129176
"929","2892",1.23,1.4,1.16,1,1.48448275862069,0.714285714285714,1.06034482758621,"23.85",0.0444589026241596
"930","5880",1,1.24,0.97,0.75,1.27835051546392,0.604838709677419,0.77319587628866,"20.90",0.0369950180042421
"931","2816",3.03,2.84,2.5,0.9,3.44208,0.316901408450704,1.0908,"22.55",0.0483725055432372
"932","2823",3.1,2.54,2.62,0,3.00534351145038,0,0,"25.70",0
"933","2832",1.6,1.55,1.48,0.9,1.67567567567568,0.580645161290323,0.972972972972973,"20.90",0.0465537307642571
"934","2850",3.5,5.6,4.45,2.65,4.40449438202247,0.473214285714286,2.08426966292135,"38.85",0.0536491547727503
"935","2851",1.75,1.78,1.46,0.9,2.13356164383562,0.50561797752809,1.07876712328767,"20.05",0.0538038465480135
"936","2852",1.47,1.63,1.87,0.49,1.28133689839572,0.300613496932515,0.385187165775401,"14.65",0.0262926393020752
"937","2867",1.47,-0.14,0.18,0,-1.14333333333333,0,0,"11.60",0
"938","1409",0.98,1.52,1.26,0.85,1.18222222222222,0.559210526315789,0.661111111111111,"12.20",0.0541894353369763
"939","1718",-0.45,1.13,1.11,0.1,-0.458108108108108,0.088495575221239,-0.0405405405405405,"8.22",-0.00493193923850858
"940","2207",16.2,18.36,14.03,12,21.19971489665,0.65359477124183,13.856022808268,"677.00",0.0204667988305288
"941","2905",3.33,0.43,0.64,0,2.23734375,0,0,"21.55",0
